,np1,np2,np_sum,real_sum,now_prc,prf1,prf2,prf,time
93,0.0,0.0,0.0,0.0,53610.6,0.0,0.0,0.0,142731
94,0.0,0.0,0.0,0.0,53600.4,0.0,0.0,0.0,142732
95,0.0,0.0,0.0,0.0,53585.3,0.0,0.0,0.0,142732
96,0.0,0.0,0.0,0.0,53582.7,0.0,0.0,0.0,142733
97,0.0,0.0,0.0,0.0,53549.6,0.0,0.0,0.0,142734
98,0.0,0.0,0.0,0.0,53535.4,0.0,0.0,0.0,142734
99,0.0,0.0,0.0,0.0,53525.5,0.0,0.0,0.0,142735
100,0.0,0.0,0.0,0.0,53530.5,0.0,0.0,0.0,142736
101,0.0,0.0,0.0,0.0,53533.3,0.0,0.0,0.0,142737
102,0.0,0.0,0.0,0.0,53545.4,0.0,0.0,0.0,142738
103,0.0,0.0,0.0,0.0,53550.4,0.0,0.0,0.0,142738
104,0.0,0.0,0.0,0.0,53539.3,0.0,0.0,0.0,142740
105,0.0,0.0,0.0,0.0,53525.4,0.0,0.0,0.0,142740
106,0.0,0.0,0.0,0.0,53540.4,0.0,0.0,0.0,142741
107,0.0,0.0,0.0,0.0,53570.4,0.0,0.0,0.0,142742
108,0.0,0.0,0.0,0.0,53567.1,0.0,0.0,0.0,142742
109,0.0,0.0,0.0,0.0,53552.4,0.0,0.0,0.0,142743
110,0.0,0.0,0.0,0.0,53550.4,0.0,0.0,0.0,142743
111,0.0,0.0,0.0,0.0,53532.0,0.0,0.0,0.0,142744
112,0.0,0.0,0.0,0.0,53520.0,0.0,0.0,0.0,142745
113,0.0,0.0,0.0,0.0,53530.4,0.0,0.0,0.0,142746
114,0.0,0.0,0.0,0.0,53525.4,0.0,0.0,0.0,142747
115,0.0,0.0,0.0,0.0,53528.3,0.0,0.0,0.0,142748
116,0.0,0.0,0.0,0.0,53528.4,0.0,0.0,0.0,142749
